State,County,Fast_food_2011,Fast_food_2016,Fast_food_per_1000_2011,Fast_food_per_1000_2016,Fast_food_expenditures_per_capita_2012
MN,Washington,120,137,0.497098189,0.541553349,521.2382004
MN,Watonwan,6,6,0.537441777,0.549903767,521.2382004
MN,Wilkin,1,1,0.152091255,0.157604413,521.2382004
MN,Winona,33,33,0.642598434,0.6486869,521.2382004
MN,Wright,58,70,0.45949329,0.528752823,521.2382004
MN,Yellow Medicine,6,6,0.583600817,0.606550748,521.2382004
MS,Adams,23,31,0.70959183,0.986005089,627.3073381
MS,Alcorn,28,24,0.751294642,0.644468314,627.3073381
MS,Amite,2,3,0.152288129,0.241351569,627.3073381
MS,Attala,10,9,0.515756357,0.484757083,627.3073381
MS,Benton,0,0,0.0,0.0,627.3073381
MS,Bolivar,17,21,0.503047878,0.643500644,627.3073381
MS,Calhoun,5,4,0.335435395,0.274668681,627.3073381
MS,Carroll,2,0,0.191717791,0.0,627.3073381
MS,Chickasaw,9,6,0.514432695,0.348149008,627.3073381
MS,Choctaw,4,4,0.473765249,0.481000481,627.3073381
MS,Claiborne,4,6,0.408956139,0.657246139,627.3073381
MS,Clarke,5,5,0.299472928,0.31454454,627.3073381
MS,Clay,10,10,0.48828125,0.504032258,627.3073381
MS,Coahoma,14,15,0.541669891,0.629722922,627.3073381
MS,Copiah,11,17,0.375631744,0.594301696,627.3073381
MS,Covington,12,11,0.615984806,0.573274964,627.3073381
MS,DeSoto,106,140,0.646432122,0.797516306,627.3073381
MS,Forrest,71,77,0.936700177,1.018020281,627.3073381
MS,Franklin,3,4,0.375704446,0.51786639,627.3073381
MS,George,9,12,0.393959291,0.506008855,627.3073381
MS,Greene,3,3,0.209394849,0.222518914,627.3073381
MS,Grenada,22,22,1.018141429,1.036806636,627.3073381
MS,Hancock,25,29,0.559196546,0.62169057,627.3073381
MS,Harrison,145,170,0.759448588,0.838930315,627.3073381
MS,Hinds,192,234,0.77402189,0.967669901,627.3073381
MS,Holmes,5,7,0.262109457,0.389755011,627.3073381
MS,Humphreys,4,3,0.429368828,0.349080754,627.3073381
MS,Issaquena,0,0,0.0,0.0,627.3073381
MS,Itawamba,11,14,0.472752278,0.598213904,627.3073381
MS,Jackson,78,95,0.557397668,0.67114094,627.3073381
MS,Jasper,4,3,0.237388724,0.180820927,627.3073381
MS,Jefferson,2,0,0.2634005,0.0,627.3073381
MS,Jefferson Davis,6,5,0.493056126,0.436147941,627.3073381
MS,Jones,53,55,0.780525161,0.806676347,627.3073381
MS,Kemper,2,2,0.194024059,0.200924252,627.3073381
MS,Lafayette,38,51,0.785968396,0.953645356,627.3073381
MS,Lamar,56,60,0.977175961,0.979911808,627.3073381
MS,Lauderdale,61,69,0.756579763,0.893458331,627.3073381
MS,Lawrence,6,5,0.471549827,0.390533469,627.3073381
MS,Leake,10,11,0.430015051,0.483792937,627.3073381
MS,Lee,78,76,0.928460898,0.896057348,627.3073381
MS,Leflore,19,20,0.592823713,0.672789047,627.3073381
MS,Lincoln,28,28,0.803235893,0.813858854,627.3073381
MS,Lowndes,38,47,0.637680187,0.79044736,627.3073381
MS,Madison,88,111,0.908415228,1.068592058,627.3073381
MS,Marion,19,17,0.712357528,0.67694023,627.3073381
MS,Marshall,11,14,0.2993849,0.391280045,627.3073381
MS,Monroe,16,20,0.43703906,0.556978946,627.3073381
MS,Montgomery,7,6,0.650074294,0.584852325,627.3073381
MS,Neshoba,20,19,0.672721157,0.645402357,627.3073381
MS,Newton,15,16,0.700345504,0.748187982,627.3073381
MS,Noxubee,5,6,0.442830573,0.549752611,627.3073381
MS,Oktibbeha,32,39,0.670564322,0.786623369,627.3073381
MS,Panola,20,23,0.580181016,0.673302108,627.3073381
MS,Pearl River,36,35,0.649444364,0.635531668,627.3073381
MS,Perry,2,2,0.164609053,0.165617754,627.3073381
MS,Pike,32,36,0.791491467,0.908907291,627.3073381
MS,Pontotoc,14,16,0.470208907,0.508954417,627.3073381
MS,Prentiss,13,16,0.512759831,0.630070095,627.3073381
MS,Quitman,4,5,0.496709301,0.675310643,627.3073381
MS,Rankin,125,147,0.867170319,0.973033083,627.3073381
MS,Scott,19,19,0.670335874,0.669532737,627.3073381
MS,Sharkey,5,5,1.025851457,1.102779003,627.3073381
MS,Simpson,14,21,0.511098131,0.778354337,627.3073381
MS,Smith,5,5,0.302462041,0.313067435,627.3073381
MS,Stone,10,13,0.558971492,0.724193638,627.3073381
MS,Sunflower,10,15,0.350692618,0.568418659,627.3073381
MS,Tallahatchie,7,6,0.457008553,0.417159146,627.3073381
MS,Tate,14,22,0.487041225,0.778871345,627.3073381
MS,Tippah,9,10,0.408608009,0.4536176,627.3073381
MS,Tishomingo,8,12,0.40768486,0.616649538,627.3073381
MS,Tunica,9,10,0.850661626,0.984639622,627.3073381
MS,Union,16,17,0.586295346,0.600176523,627.3073381
MS,Walthall,7,6,0.455314167,0.411805079,627.3073381
MS,Warren,36,36,0.745249037,0.765289854,627.3073381
MS,Washington,31,38,0.614567226,0.805238287,627.3073381
MS,Wayne,12,12,0.582213381,0.586797066,627.3073381
MS,Webster,4,5,0.392850128,0.511404316,627.3073381
MS,Wilkinson,4,2,0.41736227,0.222024867,627.3073381
MS,Winston,11,13,0.577731092,0.708061002,627.3073381
MS,Yalobusha,4,6,0.319590924,0.480422772,627.3073381
MS,Yazoo,10,12,0.353806963,0.441079174,627.3073381
MO,Adair,19,22,0.741174176,0.872219799,567.2954634
MO,Andrew,10,2,0.581564408,0.115346906,567.2954634
MO,Atchison,2,2,0.358873138,0.376647834,567.2954634
MO,Audrain,12,13,0.470090492,0.502415459,567.2954634
MO,Barry,12,15,0.339693144,0.424460228,567.2954634
MO,Barton,6,6,0.486066105,0.505944852,567.2954634
MO,Bates,9,11,0.530441445,0.671919858,567.2954634
MO,Benton,3,5,0.157662392,0.264256646,567.2954634
MO,Bollinger,3,1,0.242326333,0.081940347,567.2954634
MO,Boone,122,148,0.734855649,0.838265696,567.2954634
MO,Buchanan,71,75,0.791800957,0.839358059,567.2954634
MO,Butler,29,34,0.674653949,0.794596742,567.2954634
MO,Caldwell,2,2,0.21549402,0.220507166,567.2954634
MO,Callaway,21,21,0.4743083,0.465869512,567.2954634
MO,Camden,30,22,0.684978423,0.488791131,567.2954634
MO,Cape Girardeau,62,65,0.809758901,0.829187396,567.2954634
MO,Carroll,4,5,0.432385688,0.564716512,567.2954634
MO,Carter,3,3,0.474008532,0.483325278,567.2954634
MO,Cass,46,62,0.460133439,0.6032302,567.2954634
MO,Cedar,9,10,0.646970024,0.720149791,567.2954634
MO,Chariton,2,1,0.258031222,0.132819764,567.2954634
MO,Christian,42,45,0.534120101,0.534702171,567.2954634
MO,Clark,3,2,0.427046263,0.29713267,567.2954634
MO,Clay,149,166,0.661731071,0.695253013,567.2954634
MO,Clinton,4,7,0.193461018,0.340964442,567.2954634
MO,Cole,58,65,0.758437619,0.846629762,567.2954634
MO,Cooper,16,13,0.911732862,0.735169372,567.2954634
MO,Crawford,12,9,0.484085683,0.371409706,567.2954634
MO,Dade,4,4,0.514866778,0.525900605,567.2954634
MO,Dallas,10,9,0.599053495,0.549450549,567.2954634
MO,Daviess,5,1,0.602772755,0.121462407,567.2954634
MO,DeKalb,5,4,0.390076455,0.319872051,567.2954634
MO,Dent,6,7,0.385084398,0.453808752,567.2954634
MO,Douglas,5,4,0.366918617,0.299580587,567.2954634
MO,Dunklin,17,15,0.531150409,0.490901951,567.2954634
MO,Franklin,58,63,0.57070886,0.613114818,567.2954634
MO,Gasconade,8,9,0.530609538,0.610169492,567.2954634
MO,Gentry,7,2,1.026844653,0.301340967,567.2954634
MO,Greene,252,260,0.908759795,0.903150955,567.2954634
MO,Grundy,3,3,0.292711484,0.297619048,567.2954634
MO,Harrison,4,4,0.45039973,0.465657742,567.2954634
MO,Henry,16,16,0.719845233,0.740158209,567.2954634
MO,Hickory,2,1,0.208073242,0.106678046,567.2954634
MO,Holt,5,2,1.033484911,0.446528243,567.2954634
MO,Howard,2,4,0.195618153,0.397535281,567.2954634
MO,Howell,27,27,0.66518847,0.67264574,567.2954634
MO,Iron,1,1,0.09409108,0.098551296,567.2954634
MO,Jackson,496,492,0.734499252,0.709838916,567.2954634
MO,Jasper,106,95,0.897559654,0.796325169,567.2954634
MO,Jefferson,115,131,0.523822538,0.586358001,567.2954634
MO,Johnson,28,31,0.52423658,0.577808429,567.2954634
MO,Knox,0,0,0.0,0.0,567.2954634
MO,Laclede,25,23,0.701557458,0.649222345,567.2954634
MO,Lafayette,17,18,0.51181695,0.553131338,567.2954634
MO,Lawrence,15,21,0.389731864,0.549393051,567.2954634
MO,Lewis,0,3,0.0,0.297530497,567.2954634
MO,Lincoln,19,17,0.358051446,0.308049143,567.2954634
MO,Linn,6,7,0.476682291,0.57660626,567.2954634
MO,Livingston,5,4,0.330775337,0.264235698,567.2954634
MO,McDonald,5,10,0.218521918,0.439232222,567.2954634
MO,Macon,10,7,0.645827951,0.46225979,567.2954634
MO,Madison,6,8,0.48947626,0.654075709,567.2954634
MO,Maries,1,2,0.108790252,0.225377507,567.2954634
MO,Marion,19,23,0.660203621,0.802316252,567.2954634
MO,Mercer,1,0,0.265041081,0.0,567.2954634
MO,Miller,16,13,0.647406328,0.52012483,567.2954634
MO,Mississippi,8,6,0.562706619,0.436776589,567.2954634
MO,Moniteau,8,6,0.50922979,0.374836009,567.2954634
MO,Monroe,2,3,0.23046785,0.347342827,567.2954634
MO,Montgomery,5,5,0.40953395,0.435653917,567.2954634
MO,Morgan,9,9,0.441804526,0.447783472,567.2954634
MO,New Madrid,9,11,0.479156684,0.614868642,567.2954634
MO,Newton,32,26,0.54663478,0.446589601,567.2954634
MO,Nodaway,15,12,0.640642351,0.53352303,567.2954634
MO,Oregon,5,5,0.452734516,0.4655927,567.2954634
MO,Osage,2,4,0.144071459,0.294204178,567.2954634
MO,Ozark,1,1,0.103766732,0.108849461,567.2954634
MO,Pemiscot,5,7,0.274800769,0.409308853,567.2954634
MO,Perry,14,11,0.73672578,0.572886829,567.2954634
MO,Pettis,29,28,0.688329259,0.662251656,567.2954634
MO,Phelps,31,34,0.68567384,0.758454537,567.2954634
MO,Pike,7,9,0.375053579,0.486381323,567.2954634
MO,Platte,59,63,0.649708182,0.638601969,567.2954634
MO,Polk,18,14,0.576923077,0.445689545,567.2954634
MO,Pulaski,23,22,0.43189244,0.418163502,567.2954634
MO,Putnam,3,1,0.603015075,0.206996481,567.2954634
MO,Ralls,1,0,0.097408923,0.0,567.2954634
MO,Randolph,13,13,0.514342235,0.52062475,567.2954634
MO,Ray,7,8,0.300158655,0.352097179,567.2954634
MO,Reynolds,2,1,0.304460344,0.156985871,567.2954634
MO,Ripley,6,8,0.424538315,0.580509397,567.2954634
MO,St. Charles,259,286,0.708802562,0.731841503,567.2954634
MO,St. Clair,1,1,0.103167234,0.107607877,567.2954634
MO,Ste. Genevieve,8,6,0.4399956,0.33557047,567.2954634
MO,St. Francois,41,48,0.625228742,0.722967783,567.2954634
MO,St. Louis,811,837,0.811561601,0.838495877,567.2954634
MO,Saline,14,13,0.599931436,0.568877998,567.2954634
MO,Schuyler,2,0,0.455788514,0.0,567.2954634
MO,Scotland,0,1,0.0,0.203748981,567.2954634
MO,Scott,15,22,0.383366984,0.568137799,567.2954634
MO,Shannon,0,1,0.0,0.12130034,567.2954634
MO,Shelby,1,1,0.160359205,0.16526194,567.2954634
MO,Stoddard,14,16,0.469058867,0.542685615,567.2954634
MO,Stone,13,15,0.404833084,0.475677047,567.2954634
MO,Sullivan,2,2,0.300255217,0.315308214,567.2954634
MO,Taney,48,61,0.912166014,1.114175601,567.2954634
MO,Texas,10,10,0.385906688,0.386817268,567.2954634
MO,Vernon,14,11,0.667206786,0.535175635,567.2954634
MO,Warren,14,15,0.429790631,0.443590123,567.2954634
MO,Washington,6,8,0.23910098,0.322164948,567.2954634
MO,Wayne,7,5,0.521920668,0.378587113,567.2954634
MO,Webster,15,21,0.412303125,0.551687902,567.2954634
MO,Worth,1,1,0.471698113,0.493096647,567.2954634
MO,Wright,7,9,0.37547605,0.49247606,567.2954634
MO,St. Louis,295,283,0.924469292,0.903737578,567.2954634
MT,Beaverhead,5,9,0.543183053,0.952986023,513.3804876
MT,Big Horn,6,2,0.459629232,0.149577444,513.3804876
MT,Blaine,4,2,0.608550129,0.300435632,513.3804876
MT,Broadwater,1,2,0.174550532,0.345542502,513.3804876
MT,Carbon,6,9,0.594648167,0.857306154,513.3804876
MT,Carter,0,0,0.0,0.0,513.3804876
MT,Cascade,69,69,0.844822098,0.846750442,513.3804876
MT,Chouteau,1,1,0.172176309,0.172592337,513.3804876
MT,Custer,9,9,0.765631646,0.761356907,513.3804876
MT,Daniels,2,2,1.135718342,1.153402537,513.3804876
MT,Dawson,5,3,0.554200842,0.324569945,513.3804876
MT,Deer Lodge,3,3,0.323345549,0.330797221,513.3804876
MT,Fallon,2,2,0.682593857,0.647039793,513.3804876
MT,Fergus,7,6,0.611140213,0.530973451,513.3804876
MT,Flathead,69,67,0.756280416,0.685821911,513.3804876
MT,Gallatin,92,97,1.007722219,0.932047044,513.3804876
MT,Garfield,0,0,0.0,0.0,513.3804876
MT,Glacier,7,7,0.515919811,0.512107689,513.3804876
MT,Golden Valley,0,0,0.0,0.0,513.3804876
MT,Granite,4,1,1.297016861,0.303766707,513.3804876
MT,Hill,14,11,0.854440037,0.668855649,513.3804876
MT,Jefferson,4,4,0.351772052,0.339847069,513.3804876
MT,Judith Basin,0,0,0.0,0.0,513.3804876
MT,Lake,19,19,0.655896161,0.63949379,513.3804876
MT,Lewis and Clark,47,41,0.731608605,0.61384597,513.3804876
MT,Liberty,0,0,0.0,0.0,513.3804876
MT,Lincoln,11,8,0.560623821,0.416016641,513.3804876
MT,McCone,3,1,1.755412522,0.575043128,513.3804876
MT,Madison,3,1,0.392516028,0.125486259,513.3804876
MT,Meagher,2,1,1.065530101,0.542888165,513.3804876
MT,Mineral,2,1,0.474833808,0.242424242,513.3804876
MT,Missoula,79,87,0.717060596,0.750673017,513.3804876
MT,Musselshell,2,1,0.421407501,0.215703192,513.3804876
MT,Park,14,14,0.902876306,0.869673251,513.3804876
MT,Petroleum,1,0,2.016129032,0.0,513.3804876
MT,Phillips,1,3,0.238606538,0.728862974,513.3804876
MT,Pondera,3,1,0.484730974,0.165892502,513.3804876
MT,Powder River,3,1,1.726121979,0.570776256,513.3804876
MT,Powell,2,4,0.282605624,0.58411215,513.3804876
MT,Prairie,0,0,0.0,0.0,513.3804876
MT,Ravalli,20,20,0.495576975,0.477600535,513.3804876
MT,Richland,9,11,0.887398935,0.964235624,513.3804876
MT,Roosevelt,4,7,0.381206519,0.623941528,513.3804876
MT,Rosebud,4,5,0.428678598,0.539665407,513.3804876
MT,Sanders,4,7,0.351123596,0.610500611,513.3804876
MT,Sheridan,3,2,0.877706261,0.556173526,513.3804876
MT,Silver Bow,34,34,0.989119683,0.986450808,513.3804876
MT,Stillwater,2,4,0.217959895,0.427031067,513.3804876
MT,Sweet Grass,1,0,0.278940028,0.0,513.3804876
MT,Teton,0,0,0.0,0.0,513.3804876
MT,Toole,2,2,0.388274122,0.403144527,513.3804876
MT,Treasure,0,0,0.0,0.0,513.3804876
MT,Valley,10,11,1.340842049,1.459466631,513.3804876
MT,Wheatland,0,1,0.0,0.473709143,513.3804876
MT,Wibaux,1,1,1.019367992,0.955109838,513.3804876
MT,Yellowstone,117,111,0.781552685,0.704100274,513.3804876
NE,Adams,28,36,0.897263347,1.137189247,568.8101975
NE,Antelope,3,5,0.453172205,0.786658276,568.8101975
NE,Arthur,0,0,0.0,0.0,568.8101975
NE,Banner,0,0,0.0,0.0,568.8101975
NE,Blaine,0,0,0.0,0.0,568.8101975
NE,Boone,1,1,0.184911243,0.186636805,568.8101975
NE,Box Butte,4,7,0.354139,0.625446748,568.8101975
NE,Boyd,0,0,0.0,0.0,568.8101975
NE,Brown,0,0,0.0,0.0,568.8101975
NE,Buffalo,39,43,0.832568367,0.870762626,568.8101975
NE,Burt,2,1,0.294985251,0.152741714,568.8101975
NE,Butler,2,1,0.24230676,0.124921924,568.8101975
NE,Cass,11,11,0.435902516,0.429788232,568.8101975
NE,Cedar,1,2,0.114285714,0.232693426,568.8101975
NE,Chase,1,1,0.250878073,0.252908447,568.8101975
NE,Cherry,4,4,0.698080279,0.686224052,568.8101975
NE,Cheyenne,9,7,0.901081298,0.695410292,568.8101975
NE,Clay,0,1,0.0,0.16262807,568.8101975
NE,Colfax,3,2,0.283607487,0.187634863,568.8101975
NE,Cuming,6,6,0.657822607,0.666592601,568.8101975
NE,Custer,2,5,0.183385292,0.461382301,568.8101975
NE,Dakota,14,14,0.672333477,0.686240871,568.8101975
NE,Dawes,7,7,0.760786871,0.78545781,568.8101975
NE,Dawson,19,14,0.783731386,0.58766738,568.8101975
NE,Deuel,0,1,0.0,0.535331906,568.8101975
NE,Dixon,0,0,0.0,0.0,568.8101975
NE,Dodge,30,30,0.812369682,0.820411847,568.8101975
NE,Douglas,380,423,0.724557543,0.760936438,568.8101975
NE,Dundy,1,1,0.506072874,0.550964187,568.8101975
NE,Fillmore,2,2,0.343288706,0.354609929,568.8101975
NE,Franklin,1,0,0.312109863,0.0,568.8101975
NE,Frontier,0,0,0.0,0.0,568.8101975
NE,Furnas,2,2,0.406752085,0.419199329,568.8101975
NE,Gage,12,12,0.547795125,0.55532417,568.8101975
NE,Garden,1,0,0.484966052,0.0,568.8101975
NE,Garfield,1,0,0.497265042,0.0,568.8101975
NE,Gosper,1,1,0.502260171,0.494315373,568.8101975
NE,Grant,0,0,0.0,0.0,568.8101975
NE,Greeley,0,0,0.0,0.0,568.8101975
NE,Hall,40,47,0.67171573,0.76385503,568.8101975
NE,Hamilton,3,4,0.330542089,0.436205016,568.8101975
NE,Harlan,2,3,0.581226388,0.866551127,568.8101975
NE,Hayes,0,0,0.0,0.0,568.8101975
NE,Hitchcock,0,0,0.0,0.0,568.8101975
NE,Holt,5,5,0.478835472,0.488519785,568.8101975
NE,Hooker,1,1,1.34589502,1.447178003,568.8101975
NE,Howard,1,1,0.158856235,0.155787506,568.8101975
NE,Jefferson,4,5,0.529801325,0.696572862,568.8101975
NE,Johnson,2,1,0.383435583,0.192012289,568.8101975
NE,Kearney,3,4,0.458295142,0.608920688,568.8101975
NE,Keith,9,8,1.092365578,0.986923267,568.8101975
NE,Keya Paha,0,0,0.0,0.0,568.8101975
NE,Kimball,2,2,0.525348043,0.542888165,568.8101975
NE,Knox,1,3,0.116631677,0.352899659,568.8101975
NE,Lancaster,259,299,0.892971042,0.962814122,568.8101975
NE,Lincoln,26,26,0.721520744,0.732931161,568.8101975
NE,Logan,0,0,0.0,0.0,568.8101975
NE,Loup,0,0,0.0,0.0,568.8101975
NE,McPherson,0,0,0.0,0.0,568.8101975
NE,Madison,32,30,0.913920146,0.858737656,568.8101975
NE,Merrick,5,4,0.644745326,0.50961906,568.8101975
NE,Morrill,4,4,0.802407222,0.817661488,568.8101975
NE,Nance,1,2,0.268024658,0.559127761,568.8101975
NE,Nemaha,5,4,0.690894017,0.572983813,568.8101975
NE,Nuckolls,1,2,0.224870699,0.468603561,568.8101975
NE,Otoe,8,8,0.508097809,0.500500501,568.8101975
NE,Pawnee,2,1,0.716589036,0.368867577,568.8101975
NE,Perkins,0,1,0.0,0.344115623,568.8101975
NE,Phelps,8,9,0.874986328,0.979965157,568.8101975
NE,Pierce,2,3,0.278086763,0.419228619,568.8101975
NE,Platte,22,23,0.676465162,0.698112062,568.8101975
NE,Polk,2,2,0.374531835,0.384467512,568.8101975
NE,Red Willow,10,11,0.905141202,1.02012427,568.8101975
NE,Richardson,5,5,0.599448507,0.625156289,568.8101975
NE,Rock,0,0,0.0,0.0,568.8101975
NE,Saline,5,5,0.348772321,0.349772648,568.8101975
NE,Sarpy,94,113,0.578123559,0.633663811,568.8101975
NE,Saunders,8,8,0.383840322,0.381043106,568.8101975
NE,Scotts Bluff,35,29,0.947020943,0.793368533,568.8101975
NE,Seward,9,10,0.538825361,0.58530875,568.8101975
NE,Sheridan,4,4,0.746268657,0.763504486,568.8101975
NE,Sherman,0,1,0.0,0.330578512,568.8101975
NE,Sioux,0,0,0.0,0.0,568.8101975
NE,Stanton,1,1,0.16194332,0.167028562,568.8101975
NE,Thayer,1,2,0.193498452,0.392233771,568.8101975
NE,Thomas,0,0,0.0,0.0,568.8101975
NE,Thurston,3,3,0.434530707,0.420168067,568.8101975
NE,Valley,3,2,0.709555345,0.478354461,568.8101975
NE,Washington,12,10,0.591891092,0.486192143,568.8101975
NE,Wayne,9,9,0.952078705,0.952078705,568.8101975
NE,Webster,1,0,0.266169816,0.0,568.8101975
NE,Wheeler,0,0,0.0,0.0,568.8101975
NE,York,13,12,0.942917241,0.872029649,568.8101975
NV,Churchill,12,17,0.487448209,0.707861426,694.2785858
NV,Clark,1586,1867,0.806500414,0.865664777,694.2785858
NV,Douglas,29,31,0.617231398,0.646547229,694.2785858
NV,Elko,35,40,0.707227869,0.765067039,694.2785858
NV,Esmeralda,0,0,0.0,0.0,694.2785858
NV,Eureka,2,2,1.011633789,1.030927835,694.2785858
NV,Humboldt,8,12,0.4799904,0.711195401,694.2785858
NV,Lander,1,2,0.171027878,0.346921075,694.2785858
NV,Lincoln,1,0,0.189717321,0.0,694.2785858
NV,Lyon,20,18,0.389112629,0.34056079,694.2785858
NV,Mineral,2,1,0.431127398,0.227479527,694.2785858
NV,Nye,23,26,0.522703513,0.599092145,694.2785858
NV,Pershing,3,3,0.453514739,0.454132607,694.2785858
NV,Storey,0,0,0.0,0.0,694.2785858
NV,Washoe,343,361,0.807754443,0.797915253,694.2785858
NV,White Pine,4,4,0.394827756,0.410509031,694.2785858
NV,Carson City,49,55,0.89574612,1.013208555,694.2785858
NH,Belknap,48,47,0.796482204,0.775500776,502.3747425
NH,Carroll,47,46,0.985986406,0.970484609,502.3747425
NH,Cheshire,45,51,0.585373468,0.673738721,502.3747425
NH,Coos,23,25,0.707670533,0.783134417,502.3747425
NH,Grafton,66,78,0.741023511,0.873352667,502.3747425
NH,Hillsborough,291,273,0.724188647,0.669580445,502.3747425
NH,Merrimack,102,102,0.695277566,0.688570406,502.3747425
NH,Rockingham,304,287,1.027155421,0.94432124,502.3747425
NH,Strafford,84,81,0.677550494,0.636442209,502.3747425
NH,Sullivan,24,18,0.551736822,0.418254485,502.3747425
NJ,Atlantic,205,197,0.745164609,0.727393568,436.7831115
NJ,Bergen,726,783,0.794108285,0.830868847,436.7831115
NJ,Burlington,332,318,0.736981837,0.709279969,436.7831115
NJ,Camden,374,393,0.728789119,0.76947024,436.7831115
NJ,Cape May,180,170,1.864106627,1.810051107,436.7831115
NJ,Cumberland,103,93,0.655599969,0.604233533,436.7831115
NJ,Essex,509,573,0.646419799,0.712796501,436.7831115
NJ,Gloucester,168,198,0.580100482,0.678772587,436.7831115
NJ,Hudson,490,513,0.755451197,0.747387422,436.7831115
NJ,Hunterdon,85,95,0.667373297,0.759629301,436.7831115
NJ,Mercer,266,299,0.722431498,0.800192689,436.7831115
NJ,Middlesex,593,643,0.7253033,0.765488949,436.7831115
NJ,Monmouth,491,524,0.779665808,0.83601635,436.7831115
NJ,Morris,388,398,0.782777286,0.797844617,436.7831115
NJ,Ocean,405,416,0.69928621,0.701583961,436.7831115
NJ,Passaic,342,347,0.677936536,0.678708693,436.7831115
NJ,Salem,33,31,0.500887938,0.490832515,436.7831115
NJ,Somerset,252,271,0.771593125,0.810472137,436.7831115
NJ,Sussex,84,75,0.566931685,0.527099966,436.7831115
NJ,Union,339,382,0.626270091,0.680798281,436.7831115
NJ,Warren,79,83,0.730007947,0.776826244,436.7831115
NM,Bernalillo,537,568,0.80228764,0.840749096,665.5701354
NM,Catron,0,0,0.0,0.0,665.5701354
NM,Chaves,39,44,0.593905615,0.673081336,665.5701354
NM,Cibola,14,15,0.509646888,0.555637872,665.5701354
NM,Colfax,11,14,0.808169863,1.141738705,665.5701354
NM,Curry,34,32,0.683967009,0.637856801,665.5701354
NM,De Baca,2,1,1.002004008,0.543183053,665.5701354
NM,Doña Ana,121,122,0.568448746,0.570429318,665.5701354
NM,Eddy,33,36,0.610692674,0.626566416,665.5701354
NM,Grant,19,20,0.648287157,0.713444869,665.5701354
NM,Guadalupe,2,3,0.432338954,0.686184812,665.5701354
NM,Harding,0,0,0.0,0.0,665.5701354
NM,Hidalgo,3,2,0.619706672,0.461893764,665.5701354
NM,Lea,40,53,0.615479305,0.75876879,665.5701354
NM,Lincoln,20,17,0.980392157,0.881102934,665.5701354
NM,Los Alamos,8,13,0.440116631,0.716174526,665.5701354
NM,Luna,16,20,0.637729682,0.82345191,665.5701354
NM,McKinley,43,48,0.594760574,0.657912772,665.5701354
NM,Mora,1,0,0.209205021,0.0,665.5701354
NM,Otero,36,30,0.55018951,0.460235641,665.5701354
NM,Quay,7,7,0.773993808,0.835222527,665.5701354
NM,Rio Arriba,23,19,0.571641606,0.485213749,665.5701354
NM,Roosevelt,11,10,0.538819495,0.524054082,665.5701354
NM,Sandoval,59,67,0.439642325,0.477806937,665.5701354
NM,San Juan,81,99,0.624763785,0.774817644,665.5701354
NM,San Miguel,14,16,0.477294422,0.572327944,665.5701354
NM,Santa Fe,94,110,0.646305744,0.743529603,665.5701354
NM,Sierra,7,6,0.582265846,0.538889887,665.5701354
NM,Socorro,12,10,0.675523531,0.591051481,665.5701354
NM,Taos,32,24,0.973561715,0.730437958,665.5701354
NM,Torrance,9,6,0.548512921,0.388953715,665.5701354
NM,Union,3,2,0.680735194,0.481579581,665.5701354
NM,Valencia,45,45,0.585221214,0.594931186,665.5701354
NY,Albany,313,345,1.026781614,1.116215866,482.4102319
NY,Allegany,21,20,0.430301416,0.424538315,482.4102319
NY,Bronx,871,963,0.621743609,0.655558702,482.4102319
NY,Broome,167,154,0.83730678,0.790432685,482.4102319
NY,Cattaraugus,42,41,0.526124591,0.527256594,482.4102319
NY,Cayuga,49,50,0.614890386,0.643028923,482.4102319
NY,Chautauqua,93,94,0.692892266,0.725096037,482.4102319
NY,Chemung,58,53,0.651809896,0.615992562,482.4102319
NY,Chenango,18,27,0.358680057,0.558740144,482.4102319
NY,Clinton,43,39,0.526116162,0.481642029,482.4102319
NY,Columbia,35,41,0.559659727,0.67202098,482.4102319
NY,Cortland,31,42,0.627873534,0.876204782,482.4102319
NY,Delaware,30,25,0.630503773,0.550357733,482.4102319
NY,Dutchess,214,258,0.71725192,0.875861858,482.4102319
NY,Erie,729,746,0.792122671,0.808132456,482.4102319
NY,Essex,23,28,0.585703736,0.736570737,482.4102319
NY,Franklin,29,24,0.562516972,0.469309138,482.4102319
NY,Fulton,36,42,0.653096767,0.782181168,482.4102319
NY,Genesee,29,35,0.484115988,0.601757131,482.4102319
NY,Greene,32,30,0.654972675,0.631366277,482.4102319
NY,Hamilton,4,5,0.828500414,1.095050372,482.4102319
NY,Herkimer,38,39,0.590217915,0.624209734,482.4102319
NY,Jefferson,93,102,0.789433475,0.894078048,482.4102319
NY,Kings,1856,2118,0.728797147,0.798986291,482.4102319
NY,Lewis,12,14,0.444312796,0.525407191,482.4102319
NY,Livingston,38,48,0.585850177,0.74764026,482.4102319
NY,Madison,41,44,0.562491425,0.616341453,482.4102319
NY,Monroe,534,561,0.714418545,0.750676412,482.4102319
NY,Montgomery,35,34,0.701318479,0.690131125,482.4102319
NY,Nassau,1165,1292,0.864574915,0.945926257,482.4102319
NY,New York,2481,2622,1.53951165,1.57746167,482.4102319
NY,Niagara,140,138,0.648908212,0.651564226,482.4102319
NY,Oneida,136,150,0.580350856,0.648584141,482.4102319
NY,Onondaga,366,415,0.782210064,0.889346063,482.4102319
NY,Ontario,88,94,0.810327999,0.857773803,482.4102319
